,CRC,adenoma,NAFLD,CD,IGT,T2D,ACVD,LC,RA,T1D,VKH,SPA,ME_CFS,melanoma,NSCLC,RCC
Megasphaera sp. BL7 & NM10,-0.00033777608916224267,-0.0004353485874951322,-0.0002033514982623527,-0.00019885522766306896,-0.0007874750869526355,0.0008919792021343136,0.00044821685315122055,-0.0001717961261045137,-7.178236565781975e-05,-0.0019018361826728684,-0.0003940999715830217,-0.0003776845193304373,-0.0006689706923817763,-8.864447508973082e-05,-0.0004957013581950465,-0.0006074454441140765
Merdimonas faecis,0.0012660100218673993,0.0002461486972856704,0.00027431113193679695,0.0003500466655047976,0.0005173211760641966,-0.00019288089712728713,-0.0001235965223431181,-0.00034472428465782035,-0.0002101905585247322,0.002416753031147759,-0.00028412354282501546,-0.0001322462969109512,0.0,0.001427069624304155,0.0016354589758673492,0.0
Methanobrevibacter smithii 1,0.0016039708613680747,-4.4216277002844305e-05,0.0007007095463084431,-6.778271524105019e-05,0.00032681006499199814,0.0002391273403557896,-9.199409137477747e-05,-0.00039958992840715595,-0.0003343943258015666,-0.00021597342663043215,3.275517953038096e-05,-0.0005647849060357607,0.0007083738813720025,0.00048642554961715064,0.0003453769923091599,0.0018016533153327676
Methanobrevibacter smithii 2,-0.00012027737087377296,-8.935171099157565e-05,-0.00028170858281584396,0.0,0.0002187456258732958,-6.0833326335765165e-05,-1.4147041099240365e-05,-4.933374167842192e-05,-2.7774102552186837e-05,0.00030725241082146993,-2.2553264264399574e-05,-2.960956306987805e-05,4.8561712895062045e-05,0.0,-0.00014435835841707337,-0.00012715740218116882
Methanosphaera stadtmanae,-6.349877119404356e-05,-7.642434097580575e-05,-9.62791109427093e-05,0.0,0.00047886986334389945,-0.00019155898081495463,-0.0001004717787955008,-1.176509202593681e-05,-0.00011418399238315794,-0.00014802602871145901,2.6229044337769556e-05,0.0,-9.649032209238284e-05,-6.243265209502224e-05,2.557743856739942e-05,-4.967872936017527e-05
Mitsuokella jalaludinii,0.00013009652722103295,-0.000126475927375858,0.00012863795995833566,-0.00011502666715958386,-0.00047462113948134064,-0.00024294763351626937,-8.76946796536506e-05,-5.891773793949362e-05,-0.0001345487352357303,-0.0007890550819129547,-0.0002286917657811923,-9.37991784960145e-05,-0.0002509597339132729,0.0,0.00021112337529825237,-9.839594903557702e-05
Mitsuokella multacida,0.0002470943299273221,-8.812599890322561e-05,5.136970099115292e-05,0.0,0.0,-6.814932795754442e-05,-8.467404610485341e-05,-1.2318438398409324e-05,0.0001259225189488838,-0.0004317888763594484,0.0,0.0,0.0,0.0,-3.321598594829305e-05,0.0
Mobilibacterium timonense,0.0,0.0,0.0,0.0,0.0,0.0,8.481680052485613e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mollicutes bacterium Phil14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Morganella morganii,0.0007834565970969311,0.0,0.0,8.869188148789168e-05,0.0,-1.748245207983647e-05,8.171750168506758e-05,3.048433212493064e-05,3.777897870710467e-05,0.0,7.510481880840364e-05,0.0,0.0,0.0,0.0,6.677610602903475e-05
Mycoplasma sp. CAG:472,-7.64916869683167e-05,-0.00014080311574702454,0.0,0.0,-4.356184150704696e-05,-3.890278726007774e-05,-2.6055013386744706e-05,0.0,-0.00032924126430331163,-5.006515261263283e-05,-0.00019403550740992645,-0.0001419598356803272,0.0,0.0,-6.626117281311207e-05,-0.0002116229986831441
Mycoplasma sp. CAG:611,2.214374061479779e-05,-2.3222919578776603e-05,-1.4685844410209594e-05,0.0,0.0,-3.746241313436289e-05,-1.8831038743810372e-05,-2.214524485899377e-05,0.00019475504538095232,6.208929696642367e-05,4.0213138042571144e-05,-4.2681165579091135e-05,0.0,0.0,-0.00015571347131802056,0.00010462317451518323
Mycoplasma sp. CAG:776,-9.608522356251358e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9403082236458664e-05
Mycoplasma sp. CAG:877,-2.9539595998134084e-06,0.0,-5.164685223498762e-05,0.0,-4.040567559810875e-05,5.29590413754745e-06,0.0,0.00017333174975463222,0.0,7.526943607349052e-05,0.0,0.0,0.0,0.0,0.0,0.0
Mycoplasma sp. CAG:956,-3.610587574054179e-05,0.0,0.0,0.0,0.0,-4.312463525563066e-05,6.940647509954321e-05,-1.1089882020916521e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Negativibacillus massiliensis,0.0038652180851394538,0.0006440602609476616,-0.00029068603703451967,-0.00025963567618966283,-0.000159181866594967,0.0008520452379745957,0.0011142977590390636,0.0001770491699621192,-0.00017365709010613547,-0.000249370365512108,-2.6074597416804908e-05,0.000761335266531695,-0.00017358117548204902,-0.00013150486009218777,0.0017808526415278533,0.0011421420767592319
Neglecta timonensis,0.00010972290148801692,-0.00017297738531037296,-0.00011255071332047578,0.0,0.0008651103533787333,0.0001829153875923499,-4.070950018490647e-05,-4.800907695235531e-05,-0.00014095509793866996,0.0,-0.0003156973526761702,-6.946321674472118e-05,0.0016109851760599198,0.005231844385973626,-0.00022295847003909555,-7.875939177057316e-05
Odoribacter laneus,0.00013958158104473043,0.00022524750943279313,-3.7430325315770564e-05,0.0,-4.279999671101319e-05,3.6148654951261065e-05,-1.650298187000421e-05,0.0,-3.8613553955544546e-05,8.247024740327494e-05,0.0,-4.412452721483554e-05,8.54203479133041e-05,4.569764818806966e-05,-1.6155558747486406e-05,-7.479496404239066e-05
Odoribacter splanchnicus,0.0005002886930657493,0.0017218417241724748,0.0005349555357887008,-0.00048661999151205804,-0.0014592551056315571,-0.0007292799485899754,-0.0006766905725053091,0.002922878519173042,-0.0004912994672061497,0.00493701769297471,0.00036373719151564296,-0.000665404235548335,0.0012159967840936355,0.00026259287570281736,0.006846341354667488,0.014211582536421878
Olsenella sp. An188,1.08990978876342e-05,-2.8812846694240996e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5752240420401596e-05,-1.3044604446354186e-05
Olsenella sp. KH3B4,3.66457198440406e-06,0.0,0.0,0.0,0.0,1.636644447502554e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6157224393900357e-05
Olsenella sp. Marseille-P2300,0.0004036502252949896,-0.00010322014015340412,-0.0004446997710754892,7.09107019461127e-05,-0.000148866758242802,-0.0001777870246641679,-4.925891205998453e-05,-3.301259980931003e-05,-0.00033091340500457665,-0.00012971695596853232,0.0,-0.0002985056631187208,0.0,-0.00015386855328502807,7.904054060026607e-05,0.00015904173163060932
Olsenella sp. Marseille-P2912,0.00018620950724496788,-9.369974902273527e-05,-0.00017734585987538656,4.1103235734603654e-05,-6.0156185865047635e-05,-4.897853277959224e-05,9.062560941769148e-05,-4.184807756244638e-05,2.0842187369173418e-05,-6.369051786506105e-05,0.0,7.346968144013431e-05,0.0,0.0,0.00015229870083860287,9.202999197797313e-05
Olsenella sp. Marseille-P3256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oribacterium sinus,0.0014583441555633585,0.00043611548706125124,6.608546145083283e-05,-0.00039151901860773515,-8.368484147780313e-05,0.0001022355407334393,0.00016928209847591748,0.00012036734341183518,-8.5878777780828e-05,0.0,-8.155492460737432e-05,-0.00012295920152224086,-7.140341018910867e-05,-0.0003297314349378874,-9.206066320073605e-05,0.00017086175134902641
Oscillibacter sp. 57_20,-0.0005858425545650336,-0.005066195405758594,-0.0024748999921540174,-0.00474072842782119,-0.0006926548090931815,-0.0012929923808289157,-0.0020744051134886535,-0.0008070210215822796,-0.0013929659866769278,0.0005313331802094988,0.0010884379911568572,-0.002495592509299644,0.000979937641338033,-0.00048736634856354384,-0.00174829281530884,-0.0018023036520800008
Oscillibacter sp. CAG:155,0.0002544844355809335,-0.00010488395057217724,0.00014755622067723462,-7.236516648811678e-05,0.00015251531499825856,-6.216052606335506e-05,-7.744327695671994e-05,-2.9572220266563802e-05,3.484956284248599e-05,-5.0297897841120105e-05,5.48571823568634e-05,-9.822053940629573e-05,-7.297807670126867e-05,-4.744205853084475e-05,0.0002622501105444781,0.0015859304140056927
Oscillibacter sp. CAG:241,-0.0002850418201181154,-0.00024112840938376686,-0.00034445785935636704,-8.912451609710708e-05,0.00012721168549158197,-0.0003820524972819749,-0.0004345896788878178,-0.000358738737913535,-0.00028589748788346753,-0.00026053539420624864,-0.0007181449422064654,-0.0015069351017089256,-9.641868295839409e-05,0.00035987965765301843,0.0008983989155239636,0.000574554502722192
Oscillibacter sp. ER4 / Firmicutes bacterium CAG:129_59_24,-0.0005292787570739782,-0.0016287006167873745,-0.0007972016150484927,-0.0030134860532009455,-0.0008510903846098903,0.00040827630592057723,0.0005638932526644675,-0.006855539935748753,0.000734240761361915,-0.0005453227620267621,-0.0007456828301300556,-0.0013575550371385417,-0.002074917454042427,-0.0025546828377952437,-0.0017865871318960913,-0.0009363007423842494
Oscillibacter sp. KLE 1728 & KLE 1745 / Oscillospiraceae VE202-24,0.001706318944054415,0.001240657932691338,0.0025913865953054406,-0.0033500473409806566,0.0020844822659627582,-0.0007587724445410935,-0.0006567997299493794,0.00075819303101882,0.0013504032688669424,0.0013888434481261142,-0.00036107820969250764,0.002694991415365241,0.005894139427278791,0.0019440617748852534,0.004795712703486012,0.003370199191252364
Oxalobacter formigenes 1,-0.0002174018580800422,0.00032597292569667036,-5.617383645133817e-05,0.00033494990398739066,-0.0001364957006473393,0.0009147607974025111,0.001251731860354127,8.470106011108907e-05,0.00010911470830951727,-7.507946291881013e-05,0.0008747988752310461,0.0002906169570520619,0.0,0.0,-0.00013512507097891517,-6.849348811812054e-05
Oxalobacter formigenes 2,9.422635299671491e-06,0.0,0.0,0.0,0.0,1.3809782535809263e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Parabacteroides distasonis,0.0031617151437740108,0.0037025889150439865,0.001329925027983833,0.00047825307144504784,-0.0004153025206255573,0.0032222514297620764,-0.001470080951182501,0.00160792760857181,0.0015477451732478496,0.001427670543887061,0.0006846010030638242,-0.00242998504495205,-0.0022932104627798795,-0.0008873009548230805,0.007649552161837678,0.007801845153229146
Parabacteroides goldsteinii,0.001371331404451591,0.0011500470307222455,-0.00043119293478892086,-0.0004091292578187319,0.00019009966893994575,0.0022977084334837652,0.0007450925298180408,-0.00027093756915376054,0.00048374835373515997,-0.0014826951776405434,0.0007010006553472008,-0.0005087993224360126,0.0005704405301156883,0.0007162612741322603,0.0014104454945712461,0.001752888526171059
Parabacteroides gordonii,-0.0001345878725941017,0.0013344721242691195,-5.1178420319495094e-05,9.68513317648862e-05,-3.0636151148966975e-05,0.007881244265283974,0.003786629657490715,0.0002908111826636622,0.00013711382964462181,0.0,0.00018692278046433827,0.00022388918739321348,0.0,7.811424922930598e-05,-7.71195808792418e-05,0.00011401907851033985
Parabacteroides johnsonii,-0.00021532438668864568,0.000325353135631881,0.00041287159067580117,-6.257805798145023e-05,0.0,0.00017795989723174045,-0.00018712139883815074,6.460597501108613e-05,-0.00030509078216827003,0.0002658323501008073,0.00012530617161165395,-0.0002108799286110272,0.001064303163905387,0.0006186723129804187,0.0006376448405449802,0.0007627311143464875
Parabacteroides merdae,0.0015319515659205168,0.00203933923256262,-0.0005324078077178356,-0.0008644107575245096,-0.001350366553556121,0.0005415187567682023,-0.0006394256017118408,0.0005142090850453471,0.0008111772515888015,-0.0005144736143255205,0.0009744861232297637,0.0024853356116889738,0.0012607370502775148,-0.0007440373612883758,0.0008384579619593854,0.0008228385144734568
Parabacteroides sp. CAG:409,0.00017673450223815832,0.0,-5.471223662866497e-05,0.0,-4.6241703938025255e-05,-8.228990460412824e-05,-2.5895280458521555e-05,8.548231821910626e-06,-2.74560557743108e-05,-0.00016173572615621278,1.935294280931527e-05,6.19292097157139e-05,0.00012958940688940685,0.0,-8.23471624552411e-05,-4.8656597531954305e-05
Parabacteroides sp. SN4,8.910755633374547e-05,-6.717106677266614e-05,-0.0003103647137829469,0.0,0.0,-0.00013300373055475872,-1.390295499656623e-05,-0.00010596528577591616,2.87130443810764e-05,0.0,-2.073156758419475e-05,-0.00015242742432988607,0.0,0.0,4.924781417729193e-05,-2.7837794536535887e-05
Paraprevotella clara,0.0003722291569635734,0.00040651684140399357,0.0005241441240437496,-0.00020521829164551824,-0.00016851260182263806,0.0004069628480459462,-0.00024675139048705114,0.0009301376319510303,-0.00045243710766239916,-0.00021552340646219375,0.00035462666745199827,-0.0003565315194704492,-0.00012626857052222115,0.0006676976737432669,0.002190844329326402,0.0006190309564620273
Paraprevotella xylaniphila,7.308258995228546e-05,6.242913110390815e-05,0.00023984692113113753,0.0,-0.00012722306917317442,-6.3917820636321e-05,-4.8002670653711736e-05,0.0,-7.513707944676755e-05,-4.3489128390533295e-05,0.0,0.0006462029383801256,0.0,-7.300275482093665e-05,0.0,5.8892754821487606e-05
Parasutterella excrementihominis,-0.0003145268781207649,-0.0008365844529018787,0.0005570575948627992,0.0005636991755035907,8.969341161121989e-05,0.0004206770488860734,-0.000608439824832684,0.00044332406056795195,0.0018427955951228058,0.002643253879094462,0.001056447067692585,0.0015587802082749102,0.0018237322500418705,0.00043672915058770334,0.0012701773362103392,0.0007068837780326741
Parvimonas micra,0.025527299147299023,0.00021223369012043778,8.045479137262586e-05,8.279631901041525e-05,-0.00015211531645419645,-0.00029157546441472,0.0003332156060303187,-0.000329153375450582,-0.00010671750111681508,0.0002164746563416071,-6.394980195395109e-05,-4.7453366563890334e-05,0.0,0.00011594809671939018,-0.00022757286980529544,0.0
Parvimonas sp. KA00067,0.00014252195864943146,0.0,1.9600580165658708e-05,2.933259936980368e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5754722754530868e-05,0.0
Peptoniphilus harei,9.258783176776932e-05,1.328897398340318e-05,-0.0001266911624301571,0.00011047267628158673,0.00025392622616234506,2.583764936486576e-05,8.333099798856665e-05,3.76299287199062e-05,-8.218111134503647e-05,0.0,-4.375746603675677e-05,0.0,0.0,9.035603468704645e-05,8.795391220225162e-05,8.859503363553349e-05
Peptoniphilus lacrimalis,-0.0001754600325703557,-2.0081254548927627e-05,0.00012980666974833505,0.0,0.0,0.0001487121671505984,-6.541005674913324e-05,-0.00022007921252076382,-0.00012971630904141642,0.0,-4.1611815184250694e-05,0.0,0.0,6.0852388680757284e-05,-5.4651275110635643e-05,3.857811114361168e-05
Peptoniphilus senegalensis,-1.7284432294328324e-05,-2.0523389308555272e-05,0.0,0.0,0.0,-3.5455134044834096e-05,-1.9765832504629955e-05,-3.893118593450847e-05,2.3347286929744147e-05,0.0,-4.646812848878528e-05,0.0,0.0,0.0,3.363641763497588e-05,-3.277473003802365e-05
Peptostreptococcus anaerobius,0.0006015321928275162,0.0,0.0,0.0,0.0,8.533507373416055e-06,0.00011174309953381808,0.0,7.564407522672648e-05,0.0,0.0,0.0,0.0,4.373278236914606e-05,1.5440224255938134e-05,0.0
Peptostreptococcus sp. MV1,-1.704357710588901e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Peptostreptococcus stomatis,0.010961692969128776,0.00031591779460906835,-3.490740027956408e-05,0.0001405133356019692,0.0,7.946729049696687e-05,0.00011934435158864103,-0.0001667293004731714,-4.689196891357572e-05,0.0,-2.6765099705221813e-05,-0.00021932763110168272,0.0,0.0,-3.234057275098955e-05,-0.00011946776020124008
Phascolarctobacterium sp. CAG:207,-0.0005670957622631772,-0.005568594493150346,-0.0005201652402804379,0.0009279124569992,-0.0002088182530772332,0.004454886776932751,0.012629375687255133,0.0017801730827961583,0.006127163280483204,-0.00035027290088187994,0.0021689877935953403,0.010572495392299637,0.011338618937160629,-0.0005687552183897051,-0.00026446525732112683,-0.0002614565261559402
Phascolarctobacterium sp. CAG:266,-8.41339230397027e-05,0.0001727415558676906,0.00010531545317398143,-0.0001994858484759622,-6.026850574053496e-05,-0.0001401786557667541,-9.853951411393416e-05,5.638041267638149e-05,-7.238246809141024e-05,-0.00021279353464807534,-9.715136607357445e-05,-0.00011932050404174067,-0.00020874899902826682,-0.00014718640771034758,0.0013347898285234862,0.000729613789524277
Phascolarctobacterium succinatutens,0.0016352114516939632,0.011040869295183992,0.00028687208002459483,-3.3881373169051835e-05,-0.000793801173473154,-0.005007026978437583,-0.00043062639502730853,-0.0005224186412492378,-0.000333141637233348,-0.0027499468027770042,0.0002970165959940406,-0.0005663463272269615,-0.0012385172776736902,-0.0006099410677715803,-0.00035775898011986245,-0.0001441123843555896
Phocea massiliensis,0.0006781645072666917,0.0019247301081863901,-0.0012637845053954553,0.0004949629097976427,-0.0008615169608588767,0.0007151350128843238,0.0006506328167084837,-0.001091614271975767,0.0011336364518726029,-0.00036979508873305,-0.0005334967817298358,-0.001176070823189415,0.00011887015418104816,0.0005526808046351954,0.00034239672434399165,0.0009902089631168402
Plesiomonas shigelloides,0.0,0.0,0.0,0.0,0.0,1.3660356864222607e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Porphyromonas asaccharolytica,0.0006173263622067606,-7.748302521322633e-05,1.551411565731483e-05,0.0,0.0,2.831479695042465e-05,-2.2885101022561036e-05,0.0,2.8525718463254184e-05,0.0,0.0,0.0,0.0,0.0,-1.6286936286976446e-05,-4.249949679599642e-05
Porphyromonas endodontalis,5.372734434958905e-05,0.0,0.0,0.0,0.0,0.0,0.0,8.491672172989488e-06,0.0,4.7421732351369034e-05,0.0,0.0,0.0,0.0,0.0,0.0
Porphyromonas somerae,0.0007062631668912761,0.0,-0.00021881870345177298,0.0,0.00010217476001987172,-9.909489388007064e-06,1.6112935336400282e-05,0.0,9.906378724688683e-05,0.0,0.0,0.0,-4.275757575757575e-05,-6.22700929164267e-05,-4.175499417879868e-05,3.248861576060519e-05
Porphyromonas sp. HMSC065F10,-1.3871755100153408e-05,0.0,-1.0485096537364778e-05,0.0,0.0,4.815524999620164e-05,1.5765375386024842e-05,-1.3510424305670155e-05,0.00015100744842385102,0.0,0.0,-4.370778528261637e-05,0.0,0.0,-6.911369504420122e-05,-5.549869836493936e-05
Prevotella bivia,-0.0002398784779073733,-0.000688436199872353,-0.00020211549431538672,0.00016418907953552194,-4.9376782889503025e-05,0.0004382332890185987,0.0003288107034475726,0.00017363163073753893,0.0003522043031896167,0.0004328559035624239,7.962610763074142e-05,0.00021240475738224033,0.000189850764671403,-0.00010611816133356692,0.00011084569406573197,9.829783254493864e-05
